job,marital,education,default,housing,loan,contact,day,month,poutcome,hubo_contacto_?,age,balance_log,campaign_log,pdays_dias_transcurridos_log,previous_log,get_account_?
blue-collar,married,primary,no,no,no,no_aporto_esta_informacion,20,jun,no_aporto_esta_informacion,no,59,8.720786883485731,1.3862943611198906,0.0,0.0,no
technician,married,secondary,no,no,no,cellular,7,jul,no_aporto_esta_informacion,no,50,8.106212902619962,1.0986122886681098,0.0,0.0,no
blue-collar,married,secondary,no,yes,no,no_aporto_esta_informacion,23,may,no_aporto_esta_informacion,no,39,8.190908881182514,1.3862943611198906,0.0,0.0,no
technician,married,secondary,no,yes,no,no_aporto_esta_informacion,27,may,no_aporto_esta_informacion,no,36,8.239857411018601,0.6931471805599453,0.0,0.0,no
blue-collar,married,secondary,no,yes,no,cellular,21,nov,no_aporto_esta_informacion,no,44,9.877810705746144,0.6931471805599453,0.0,0.0,no
technician,married,tertiary,no,no,no,cellular,22,aug,no_aporto_esta_informacion,no,36,8.106212902619962,1.0986122886681098,0.0,0.0,no
management,single,tertiary,no,no,no,cellular,4,may,no_aporto_esta_informacion,no,27,8.132412674500905,0.6931471805599453,0.0,0.0,no
services,married,secondary,no,yes,no,no_aporto_esta_informacion,28,may,no_aporto_esta_informacion,no,29,8.195057690895077,0.6931471805599453,0.0,0.0,no
retired,married,secondary,no,no,no,telephone,14,may,failure,yes,70,8.4071550862073,1.3862943611198906,5.225746673713202,1.0986122886681098,no
management,married,tertiary,no,no,no,no_aporto_esta_informacion,11,jun,no_aporto_esta_informacion,no,44,9.753129670947564,1.0986122886681098,0.0,0.0,no
management,married,tertiary,no,yes,no,no_aporto_esta_informacion,14,may,no_aporto_esta_informacion,no,55,8.106212902619962,1.0986122886681098,0.0,0.0,no
technician,divorced,secondary,no,yes,no,no_aporto_esta_informacion,2,jun,no_aporto_esta_informacion,no,36,7.965545573129992,2.19722457733622,0.0,0.0,no
technician,single,secondary,no,yes,no,cellular,11,may,no_aporto_esta_informacion,no,28,8.21716859576607,2.079441541679836,0.0,0.0,no
management,divorced,tertiary,no,no,no,cellular,8,may,otro_resultado,yes,50,8.208219383496834,1.0986122886681098,5.883322388488279,1.791759469228055,no
technician,married,secondary,no,no,no,no_aporto_esta_informacion,19,may,no_aporto_esta_informacion,no,49,8.704999678440762,1.0986122886681098,0.0,0.0,no
retired,divorced,tertiary,no,no,no,cellular,12,aug,no_aporto_esta_informacion,no,71,8.182000136293405,1.0986122886681098,0.0,0.0,no
admin.,single,secondary,no,no,no,cellular,3,feb,no_aporto_esta_informacion,no,31,8.311889558230359,1.0986122886681098,0.0,0.0,no
management,single,tertiary,no,no,no,cellular,31,jul,no_aporto_esta_informacion,no,45,8.11102783819368,1.0986122886681098,0.0,0.0,no
blue-collar,married,secondary,no,no,no,cellular,9,jul,no_aporto_esta_informacion,no,42,7.970049304976135,0.6931471805599453,0.0,0.0,no
admin.,married,secondary,no,no,no,cellular,16,jul,no_aporto_esta_informacion,no,45,8.178358165605836,1.0986122886681098,0.0,0.0,no
technician,married,primary,no,yes,no,no_aporto_esta_informacion,7,may,no_aporto_esta_informacion,no,47,8.14902386805177,1.9459101490553128,0.0,0.0,no
retired,divorced,secondary,no,no,yes,cellular,8,jul,no_aporto_esta_informacion,no,60,8.272059622210412,0.6931471805599453,0.0,0.0,no
management,married,tertiary,no,yes,no,no_aporto_esta_informacion,27,may,no_aporto_esta_informacion,no,35,8.357962965845681,1.0986122886681098,0.0,0.0,no
technician,single,tertiary,no,no,no,cellular,11,aug,no_aporto_esta_informacion,no,31,8.27614021955846,1.6094379124341005,0.0,0.0,no
blue-collar,married,primary,no,yes,no,cellular,16,apr,no_aporto_esta_informacion,no,33,8.41715183723601,0.6931471805599453,0.0,0.0,no
self-employed,married,tertiary,no,yes,no,cellular,15,apr,failure,yes,50,8.165363632473982,0.6931471805599453,5.003946305945459,1.6094379124341005,no
blue-collar,married,secondary,no,yes,no,cellular,18,aug,no_aporto_esta_informacion,no,51,8.54772239645106,1.3862943611198906,0.0,0.0,no
technician,married,secondary,no,yes,yes,cellular,4,jun,otro_resultado,yes,34,8.14002395246292,0.6931471805599453,5.736572297479192,1.3862943611198906,no
services,married,secondary,no,no,yes,cellular,23,jul,no_aporto_esta_informacion,no,56,8.034631032923107,2.3978952727983707,0.0,0.0,no
services,married,secondary,no,yes,no,telephone,13,may,no_aporto_esta_informacion,no,29,8.159660737063376,1.3862943611198906,0.0,0.0,no
blue-collar,married,secondary,no,no,no,cellular,14,aug,no_aporto_esta_informacion,no,31,8.22040309993373,1.3862943611198906,0.0,0.0,no
technician,divorced,no_aporto_esta_informacion,no,yes,no,no_aporto_esta_informacion,23,may,no_aporto_esta_informacion,no,44,8.31238059678675,0.6931471805599453,0.0,0.0,no
retired,married,secondary,no,no,yes,telephone,30,jul,no_aporto_esta_informacion,no,55,8.923857580099885,1.3862943611198906,0.0,0.0,no
student,single,no_aporto_esta_informacion,no,no,no,telephone,28,jan,no_aporto_esta_informacion,no,35,8.106212902619962,1.3862943611198906,0.0,0.0,no
technician,married,tertiary,no,yes,yes,cellular,29,dec,failure,yes,36,8.279950715722526,0.6931471805599453,5.5093883366279774,0.6931471805599453,no
retired,married,secondary,no,yes,yes,no_aporto_esta_informacion,26,may,no_aporto_esta_informacion,no,54,8.151333337900432,0.6931471805599453,0.0,0.0,no
management,married,tertiary,no,yes,no,cellular,22,jul,no_aporto_esta_informacion,no,32,8.260492856573185,0.6931471805599453,0.0,0.0,no
management,divorced,tertiary,no,no,no,cellular,5,feb,no_aporto_esta_informacion,no,36,8.382975849296429,1.0986122886681098,0.0,0.0,no
retired,married,secondary,no,yes,no,no_aporto_esta_informacion,12,may,no_aporto_esta_informacion,no,60,8.129469764784231,1.3862943611198906,0.0,0.0,no
technician,single,secondary,no,no,yes,no_aporto_esta_informacion,4,jul,no_aporto_esta_informacion,no,32,8.097730573664219,0.6931471805599453,0.0,0.0,no
management,married,tertiary,no,no,no,cellular,19,aug,no_aporto_esta_informacion,no,57,8.353261499733874,2.19722457733622,0.0,0.0,no
blue-collar,married,primary,no,yes,no,cellular,18,may,no_aporto_esta_informacion,no,34,9.669346247012378,1.0986122886681098,0.0,0.0,no
student,single,secondary,no,yes,no,cellular,13,may,failure,yes,27,8.183955717304954,0.6931471805599453,5.883322388488279,1.0986122886681098,no
management,single,tertiary,no,no,no,cellular,26,aug,no_aporto_esta_informacion,no,52,8.130942302231878,1.9459101490553128,0.0,0.0,yes
admin.,divorced,no_aporto_esta_informacion,no,yes,no,telephone,30,jul,no_aporto_esta_informacion,no,45,8.369388996647842,1.0986122886681098,0.0,0.0,no
admin.,single,secondary,no,no,no,cellular,4,dec,success,yes,58,8.619388703730907,1.0986122886681098,4.74493212836325,0.6931471805599453,no
blue-collar,single,primary,no,yes,no,cellular,19,nov,no_aporto_esta_informacion,no,39,8.108021221376747,1.0986122886681098,0.0,0.0,no
blue-collar,single,secondary,no,yes,yes,cellular,3,feb,no_aporto_esta_informacion,no,48,8.196161139282902,1.0986122886681098,0.0,0.0,no
management,single,secondary,no,no,no,cellular,13,aug,no_aporto_esta_informacion,no,36,8.106212902619962,1.791759469228055,0.0,0.0,no
technician,single,secondary,no,yes,no,cellular,8,may,no_aporto_esta_informacion,no,31,8.295548516225763,0.6931471805599453,0.0,0.0,no
management,married,tertiary,no,yes,no,cellular,26,aug,no_aporto_esta_informacion,no,41,8.315321775377567,2.19722457733622,0.0,0.0,no
self-employed,single,secondary,no,no,no,cellular,22,jul,no_aporto_esta_informacion,no,30,8.162516250140179,0.6931471805599453,0.0,0.0,no
retired,married,tertiary,no,no,no,cellular,12,aug,no_aporto_esta_informacion,no,57,8.106212902619962,1.6094379124341005,0.0,0.0,no
admin.,single,secondary,no,yes,no,no_aporto_esta_informacion,19,may,otro_resultado,yes,29,8.385944904806284,0.6931471805599453,5.8805329864007,0.6931471805599453,yes
services,divorced,secondary,no,yes,no,cellular,13,apr,no_aporto_esta_informacion,no,29,8.131236549696116,1.0986122886681098,0.0,0.0,yes
management,single,tertiary,no,no,no,cellular,16,jun,failure,yes,30,8.106816038947052,0.6931471805599453,4.454347296253507,0.6931471805599453,no
management,married,tertiary,no,yes,no,cellular,6,aug,no_aporto_esta_informacion,no,44,8.424419791263883,1.9459101490553128,0.0,0.0,no
student,single,no_aporto_esta_informacion,no,no,no,cellular,4,sep,failure,yes,33,9.136047767394327,1.0986122886681098,4.852030263919617,2.19722457733622,no
admin.,divorced,secondary,no,yes,no,telephone,17,nov,no_aporto_esta_informacion,no,56,8.802672840312818,1.3862943611198906,0.0,0.0,no
services,single,secondary,no,no,no,telephone,18,jun,otro_resultado,yes,26,8.447199819595703,1.9459101490553128,4.532599493153256,1.791759469228055,yes
technician,married,secondary,no,no,no,telephone,29,aug,no_aporto_esta_informacion,no,52,8.12533508671429,1.0986122886681098,0.0,0.0,no
management,single,secondary,no,yes,no,no_aporto_esta_informacion,2,jun,no_aporto_esta_informacion,no,32,8.1786387885907,0.6931471805599453,0.0,0.0,no
technician,single,secondary,no,no,no,cellular,29,aug,no_aporto_esta_informacion,no,36,8.106212902619962,1.9459101490553128,0.0,0.0,no
blue-collar,married,secondary,no,no,no,no_aporto_esta_informacion,4,jul,no_aporto_esta_informacion,no,26,8.144098463338524,0.6931471805599453,0.0,0.0,no
blue-collar,married,secondary,no,yes,no,no_aporto_esta_informacion,5,jun,no_aporto_esta_informacion,no,37,8.163656176168432,1.3862943611198906,0.0,0.0,no
technician,married,secondary,no,yes,no,cellular,18,jul,no_aporto_esta_informacion,no,34,8.20685642839965,0.6931471805599453,0.0,0.0,no
services,single,secondary,no,yes,no,cellular,7,may,failure,yes,26,9.087946723762116,1.0986122886681098,5.648974238161206,1.6094379124341005,no
services,married,secondary,no,yes,no,cellular,15,may,no_aporto_esta_informacion,no,32,8.117610746466228,0.6931471805599453,0.0,0.0,yes
management,single,tertiary,yes,no,no,cellular,30,jul,no_aporto_esta_informacion,no,30,8.116715624819111,1.6094379124341005,0.0,0.0,no
technician,single,secondary,no,yes,no,cellular,12,may,no_aporto_esta_informacion,no,27,8.174702882469461,1.791759469228055,0.0,0.0,no
admin.,single,secondary,no,yes,no,cellular,4,feb,failure,yes,42,8.11522197256233,0.6931471805599453,5.58724865840025,1.3862943611198906,no
blue-collar,single,primary,no,yes,no,no_aporto_esta_informacion,9,may,no_aporto_esta_informacion,no,33,8.133587417660966,0.6931471805599453,0.0,0.0,no
blue-collar,married,secondary,no,no,no,no_aporto_esta_informacion,3,jun,no_aporto_esta_informacion,no,37,8.126222529458525,1.0986122886681098,0.0,0.0,no
blue-collar,married,secondary,no,yes,no,cellular,29,jan,no_aporto_esta_informacion,no,45,8.900685318713995,1.3862943611198906,0.0,0.0,no
entrepreneur,married,tertiary,no,no,no,no_aporto_esta_informacion,16,jun,no_aporto_esta_informacion,no,36,8.759668671029939,1.6094379124341005,0.0,0.0,yes
management,single,tertiary,no,yes,no,cellular,12,may,failure,yes,39,8.106212902619962,1.6094379124341005,5.91350300563827,1.3862943611198906,no
management,single,tertiary,no,no,no,cellular,22,aug,no_aporto_esta_informacion,no,33,8.20631072579402,0.6931471805599453,0.0,0.0,no
services,married,secondary,no,no,no,cellular,22,aug,no_aporto_esta_informacion,no,47,8.637107288081575,0.6931471805599453,0.0,0.0,no
entrepreneur,married,secondary,no,yes,yes,no_aporto_esta_informacion,6,may,no_aporto_esta_informacion,no,49,8.155362120328135,1.3862943611198906,0.0,0.0,no
management,divorced,secondary,no,no,no,cellular,19,aug,no_aporto_esta_informacion,no,46,8.261784679514752,1.9459101490553128,0.0,0.0,no
services,married,secondary,no,yes,yes,cellular,16,jul,no_aporto_esta_informacion,no,31,8.034306936339489,0.6931471805599453,0.0,0.0,no
unemployed,divorced,secondary,no,yes,no,cellular,21,nov,no_aporto_esta_informacion,no,43,8.910450756416656,0.6931471805599453,0.0,0.0,no
blue-collar,single,secondary,yes,yes,no,no_aporto_esta_informacion,21,may,no_aporto_esta_informacion,no,30,8.175829008714597,0.6931471805599453,0.0,0.0,yes
management,divorced,tertiary,no,no,no,cellular,13,may,failure,yes,43,8.245909264774093,0.6931471805599453,5.8971538676367405,3.1354942159291497,no
blue-collar,married,secondary,no,yes,no,cellular,17,nov,no_aporto_esta_informacion,no,42,8.158802490694002,0.6931471805599453,0.0,0.0,no
admin.,single,tertiary,no,no,no,cellular,30,apr,success,yes,30,8.194229304819817,0.6931471805599453,4.454347296253507,1.0986122886681098,yes
management,single,tertiary,no,yes,no,no_aporto_esta_informacion,5,may,no_aporto_esta_informacion,no,33,8.085794701281568,0.6931471805599453,0.0,0.0,no
admin.,married,secondary,no,no,no,no_aporto_esta_informacion,30,may,no_aporto_esta_informacion,no,41,8.968778235137956,1.3862943611198906,0.0,0.0,no
blue-collar,single,secondary,no,yes,no,cellular,17,apr,no_aporto_esta_informacion,no,29,8.315077007294104,0.6931471805599453,0.0,0.0,no
unemployed,married,secondary,no,yes,no,no_aporto_esta_informacion,26,may,no_aporto_esta_informacion,no,38,7.879291485082271,0.6931471805599453,0.0,0.0,no
technician,married,tertiary,no,yes,no,cellular,12,jun,failure,yes,29,10.944770824577168,2.079441541679836,5.802118375377063,0.6931471805599453,no
housemaid,married,primary,no,no,no,cellular,23,feb,failure,yes,80,8.106212902619962,0.6931471805599453,5.247024072160486,0.6931471805599453,yes
management,single,tertiary,no,no,no,cellular,8,aug,no_aporto_esta_informacion,no,38,9.05473863988161,1.6094379124341005,0.0,0.0,no
blue-collar,divorced,primary,no,yes,no,no_aporto_esta_informacion,2,jun,no_aporto_esta_informacion,no,36,8.140898460607852,1.6094379124341005,0.0,0.0,no
self-employed,married,tertiary,no,no,no,cellular,2,jun,no_aporto_esta_informacion,no,38,8.333510708982942,0.6931471805599453,0.0,0.0,no
management,married,secondary,yes,yes,no,cellular,11,jul,no_aporto_esta_informacion,no,44,8.106212902619962,1.0986122886681098,0.0,0.0,no
management,married,tertiary,no,no,no,cellular,30,apr,success,yes,31,8.443761913330354,0.6931471805599453,4.465908118654584,1.3862943611198906,yes
services,single,secondary,no,yes,yes,no_aporto_esta_informacion,26,may,no_aporto_esta_informacion,no,31,8.11552088154677,1.0986122886681098,0.0,0.0,no
admin.,divorced,primary,no,yes,no,cellular,15,may,failure,yes,57,8.158802490694002,0.6931471805599453,5.910796644040527,1.0986122886681098,no
blue-collar,married,primary,no,yes,no,no_aporto_esta_informacion,21,may,no_aporto_esta_informacion,no,37,8.257904193465674,0.6931471805599453,0.0,0.0,no
blue-collar,married,secondary,no,yes,yes,cellular,5,may,no_aporto_esta_informacion,no,50,8.1797604936999,1.0986122886681098,0.0,0.0,no
retired,married,primary,no,no,no,cellular,6,oct,no_aporto_esta_informacion,no,60,10.43778553248726,0.6931471805599453,0.0,0.0,no
management,married,tertiary,no,yes,no,cellular,8,oct,otro_resultado,yes,51,9.038721338315364,0.6931471805599453,4.634728988229636,2.19722457733622,no
blue-collar,married,secondary,no,yes,no,cellular,15,apr,no_aporto_esta_informacion,no,48,8.527737405291909,0.6931471805599453,0.0,0.0,no
blue-collar,married,primary,no,yes,no,cellular,3,feb,failure,yes,42,8.076515327552329,1.6094379124341005,5.605802066295998,1.791759469228055,no
blue-collar,married,secondary,no,yes,no,cellular,9,jul,no_aporto_esta_informacion,no,36,8.164510268747042,0.6931471805599453,0.0,0.0,no
management,married,tertiary,no,yes,no,cellular,8,may,otro_resultado,yes,43,8.24380842366528,0.6931471805599453,5.153291594497779,1.0986122886681098,no
admin.,married,primary,no,yes,yes,no_aporto_esta_informacion,4,jun,no_aporto_esta_informacion,no,31,8.207946941048617,1.9459101490553128,0.0,0.0,no
technician,single,secondary,no,yes,no,no_aporto_esta_informacion,6,jun,no_aporto_esta_informacion,no,49,8.076515327552329,1.0986122886681098,0.0,0.0,no
management,divorced,tertiary,no,no,yes,cellular,5,aug,no_aporto_esta_informacion,no,35,8.239593454305968,1.0986122886681098,0.0,0.0,no
entrepreneur,married,secondary,no,yes,no,cellular,19,nov,no_aporto_esta_informacion,no,44,9.20673387638207,1.0986122886681098,0.0,0.0,no
self-employed,married,tertiary,no,no,no,cellular,4,may,otro_resultado,yes,34,8.182559264068665,0.6931471805599453,4.3694478524670215,2.19722457733622,no
blue-collar,married,secondary,no,no,no,no_aporto_esta_informacion,13,may,no_aporto_esta_informacion,no,46,8.317766166719343,0.6931471805599453,0.0,0.0,no
blue-collar,married,primary,no,yes,no,no_aporto_esta_informacion,2,jun,no_aporto_esta_informacion,no,49,8.377241230988792,1.791759469228055,0.0,0.0,no
blue-collar,married,secondary,no,no,no,cellular,4,may,no_aporto_esta_informacion,no,32,8.141481041457421,1.791759469228055,0.0,0.0,no
management,divorced,tertiary,no,yes,no,cellular,11,may,success,yes,35,8.229244416735913,0.6931471805599453,5.605802066295998,1.0986122886681098,no
admin.,married,secondary,no,no,no,no_aporto_esta_informacion,17,jun,no_aporto_esta_informacion,no,51,8.745443680098592,1.0986122886681098,0.0,0.0,no
retired,divorced,secondary,no,yes,no,no_aporto_esta_informacion,6,may,no_aporto_esta_informacion,no,57,8.001019961323651,0.6931471805599453,0.0,0.0,no
management,married,tertiary,no,no,no,telephone,28,aug,no_aporto_esta_informacion,no,59,8.496990484098719,1.791759469228055,0.0,0.0,no
services,divorced,no_aporto_esta_informacion,no,yes,no,no_aporto_esta_informacion,5,may,no_aporto_esta_informacion,no,40,8.94884572927805,0.6931471805599453,0.0,0.0,no
management,single,tertiary,no,no,no,cellular,28,aug,no_aporto_esta_informacion,no,49,8.269500767180615,2.302585092994046,0.0,0.0,no
management,married,secondary,no,yes,no,cellular,9,jul,no_aporto_esta_informacion,no,51,8.7787879291047,0.6931471805599453,0.0,0.0,no
admin.,married,secondary,yes,no,yes,no_aporto_esta_informacion,4,jul,no_aporto_esta_informacion,no,35,8.106212902619962,1.3862943611198906,0.0,0.0,no
self-employed,married,secondary,no,yes,no,no_aporto_esta_informacion,27,may,no_aporto_esta_informacion,no,29,8.08301991917133,1.0986122886681098,0.0,0.0,no
services,single,secondary,no,yes,no,cellular,25,may,no_aporto_esta_informacion,no,32,8.151044945685024,1.0986122886681098,0.0,0.0,yes
